col name	mean importance	std importance	description	min positive	max positive	mean positive	min negative	max negative	mean negative
ORGANIZATION_TYPE_Industry: type 3	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.02
ORGANIZATION_TYPE_Industry: type 4	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
EMERGENCYSTATE_MODE_Yes	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.01	0.0	1.0	0.01
WALLSMATERIAL_MODE_Wooden	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.02	0.0	1.0	0.02
WALLSMATERIAL_MODE_Stone, brick	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.21	0.0	1.0	0.18
WALLSMATERIAL_MODE_Panel	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.22	0.0	1.0	0.18
WALLSMATERIAL_MODE_Others	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.01	0.0	1.0	0.01
WALLSMATERIAL_MODE_Monolithic	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.01	0.0	1.0	0.0
WALLSMATERIAL_MODE_Mixed	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.01	0.0	1.0	0.0
WALLSMATERIAL_MODE_Block	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.03	0.0	1.0	0.02
HOUSETYPE_MODE_terraced house	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.0	0.0	1.0	0.0
HOUSETYPE_MODE_specific housing	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.0	0.0	1.0	0.01
FONDKAPREMONT_MODE_reg oper spec account	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.04	0.0	1.0	0.03
FONDKAPREMONT_MODE_reg oper account	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.24	0.0	1.0	0.22
OCCUPATION_TYPE_Managers	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.07	0.0	1.0	0.06
OCCUPATION_TYPE_Laborers	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.18	0.0	1.0	0.21
PREV_NAME_PORTFOLIO_Cars_MEAN	0.0	0.0	(Previous Application) MEAN, Was the previous application for CASH, POS, CAR, ï¿½	0.0	0.5	0.0	0.0	0.5	0.0
PREV_CODE_REJECT_REASON_VERIF_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	0.6	0.0	0.0	0.2	0.0
PREV_NAME_PAYMENT_TYPE_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Payment method that client chose to pay for the previous application	0.0	0.0	0.0	0.0	0.0	0.0
PREV_CODE_REJECT_REASON_CLIENT_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	1.0	0.02	0.0	0.5	0.01
PREV_CODE_REJECT_REASON_LIMIT_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	1.0	0.02	0.0	0.8	0.03
PREV_CODE_REJECT_REASON_SCO_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	1.0	0.01	0.0	1.0	0.02
PREV_CODE_REJECT_REASON_SCOFR_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	0.67	0.01	0.0	0.71	0.01
PREV_CODE_REJECT_REASON_SYSTEM_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	0.33	0.0	0.0	0.12	0.0
NAME_TYPE_SUITE_Children	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.01	0.0	1.0	0.01
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN	0.0	0.0	(Previous Application) MEAN, Payment method that client chose to pay for the previous application	0.0	1.0	0.01	0.0	1.0	0.01
PREV_CODE_REJECT_REASON_XNA_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	0.75	0.0	0.0	0.67	0.0
PREV_CODE_REJECT_REASON_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Why was the previous application rejected	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_TYPE_SUITE_Children_MEAN	0.0	0.0	(Previous Application) MEAN, Who was accompanying client when he was applying for the loan	0.0	1.0	0.02	0.0	1.0	0.01
PREV_NAME_TYPE_SUITE_Family_MEAN	0.0	0.0	(Previous Application) MEAN, Who was accompanying client when he was applying for the loan	0.0	1.0	0.14	0.0	1.0	0.12
PREV_NAME_TYPE_SUITE_Group of people_MEAN	0.0	0.0	(Previous Application) MEAN, Who was accompanying client when he was applying for the loan	0.0	1.0	0.0	0.0	0.5	0.0
PREV_NAME_TYPE_SUITE_Other_A_MEAN	0.0	0.0	(Previous Application) MEAN, Who was accompanying client when he was applying for the loan	0.0	1.0	0.01	0.0	1.0	0.01
NAME_TYPE_SUITE_Family	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.13	0.0	1.0	0.14
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN	0.0	0.0	(Previous Application) MEAN, Payment method that client chose to pay for the previous application	0.0	1.0	0.0	0.0	0.14	0.0
PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN	0.0	0.0	(Previous Application) MEAN, Who was accompanying client when he was applying for the loan	0.0	1.0	0.05	0.0	1.0	0.05
PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.25	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.01	0.0	1.0	0.01
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.25	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.5	0.0	0.0	1.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.01	0.0	1.0	0.02
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	1.0	0.01
NAME_TYPE_SUITE_Spouse, partner	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.04	0.0	1.0	0.03
NAME_TYPE_SUITE_Group of people	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.0	0.0	0.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.0	0.0	0.0	0.0	0.0
NAME_TYPE_SUITE_Other_B	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.01	0.0	1.0	0.0
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN	0.0	0.0	(Previous Application) MEAN, Contract status during the month	0.0	1.0	0.12	0.0	0.8	0.13
NAME_TYPE_SUITE_Other_A	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN	0.0	0.0	(Previous Application) MEAN, Contract status during the month	0.0	1.0	0.02	0.0	0.5	0.01
PREV_NAME_CONTRACT_STATUS_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Contract status during the month	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_TYPE_SUITE_Other_B_MEAN	0.0	0.0	(Previous Application) MEAN, Who was accompanying client when he was applying for the loan	0.0	1.0	0.01	0.0	1.0	0.01
NAME_CONTRACT_TYPE_Revolving loans	0.0	0.0	(Application) Identification if loan is cash or revolving	0.0	1.0	0.1	0.0	1.0	0.06
CLOSED_CREDIT_DAY_OVERDUE_MAX	0.0	0.0	(Application) 	0.0	1703.0	0.12	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.02	0.0	1.0	0.01
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.5	0.0
AMT_REQ_CREDIT_BUREAU_MON	0.0	0.0	(Application) Number of enquiries to Credit Bureau about the client one month before application (excluding one week before application)	0.0	24.0	0.24	0.0	7.0	0.19
PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.5	0.0
PREV_NAME_GOODS_CATEGORY_Other_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.33	0.0
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_GOODS_CATEGORY_House Construction_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	0.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Industry: type 6	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	0.67	0.0	0.0	0.0	0.0
AMT_REQ_CREDIT_BUREAU_WEEK	0.0	0.0	(Application) Number of enquiries to Credit Bureau about the client one week before application (excluding one day before application)	0.0	5.0	0.03	0.0	2.0	0.03
PREV_NAME_GOODS_CATEGORY_nan_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	0.0	0.0	0.0	0.0	0.0
AMT_REQ_CREDIT_BUREAU_DAY	0.0	0.0	(Application) Number of enquiries to Credit Bureau about the client one day before application (excluding one hour before application)	0.0	5.0	0.01	0.0	2.0	0.01
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
NAME_CONTRACT_TYPE_Cash loans	0.0	0.0	(Application) Identification if loan is cash or revolving	0.0	1.0	0.9	0.0	1.0	0.94
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.07	0.0	1.0	0.07
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN	0.0	0.0	(Previous Application) MEAN, Was the client old or new client when applying for the previous application	0.0	1.0	0.1	0.0	1.0	0.08
AMT_REQ_CREDIT_BUREAU_QRT	0.0	0.0	(Application) Number of enquiries to Credit Bureau about the client 3 month before application (excluding one month before application)	0.0	8.0	0.23	0.0	6.0	0.23
PREV_NAME_CLIENT_TYPE_XNA_MEAN	0.0	0.0	(Previous Application) MEAN, Was the client old or new client when applying for the previous application	0.0	1.0	0.0	0.0	0.67	0.0
PREV_NAME_CLIENT_TYPE_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Was the client old or new client when applying for the previous application	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	0.33	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Animals_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.01	0.0	1.0	0.01
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.02	0.0	1.0	0.02
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.02	0.0	1.0	0.02
PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Education_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.17	0.0
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.05	0.0	1.0	0.03
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.2	0.0
NAME_HOUSING_TYPE_Rented apartment	0.0	0.0	(Application) What is the housing situation of the client (renting, living with parents, ...)	0.0	1.0	0.02	0.0	1.0	0.02
OCCUPATION_TYPE_Drivers	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.06	0.0	1.0	0.08
OCCUPATION_TYPE_Core staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.09	0.0	1.0	0.07
OCCUPATION_TYPE_Cooking staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.02	0.0	1.0	0.02
OCCUPATION_TYPE_Cleaning staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.01	0.0	1.0	0.02
OCCUPATION_TYPE_Accountants	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.03	0.0	1.0	0.03
NAME_HOUSING_TYPE_With parents	0.0	0.0	(Application) What is the housing situation of the client (renting, living with parents, ...)	0.0	1.0	0.05	0.0	1.0	0.07
NAME_HOUSING_TYPE_Office apartment	0.0	0.0	(Application) What is the housing situation of the client (renting, living with parents, ...)	0.0	1.0	0.01	0.0	1.0	0.01
CLOSED_MONTHS_BALANCE_SIZE_MEAN	0.0	0.0	(Application) 	0.0	96.0	8.95	0.0	96.0	6.94
NAME_HOUSING_TYPE_Municipal apartment	0.0	0.0	(Application) What is the housing situation of the client (renting, living with parents, ...)	0.0	1.0	0.04	0.0	1.0	0.04
PREV_AMT_DOWN_PAYMENT_MIN	0.0	0.0	(Previous Application) MIN, Down payment on the previous application	0.0	742500.0	3460.14	0.0	107604.0	2502.87
NAME_HOUSING_TYPE_House / apartment	0.0	0.0	(Application) What is the housing situation of the client (renting, living with parents, ...)	0.0	1.0	0.89	0.0	1.0	0.85
NAME_HOUSING_TYPE_Co-op apartment	0.0	0.0	(Application) What is the housing situation of the client (renting, living with parents, ...)	0.0	1.0	0.0	0.0	1.0	0.0
NAME_FAMILY_STATUS_Widow	0.0	0.0	(Application) Family status of the client	0.0	1.0	0.05	0.0	1.0	0.04
PREV_AMT_GOODS_PRICE_MEAN	0.0	0.0	(Previous Application) MEAN, For consumer loans it is the price of the goods for which the loan is given	0.0	3150000.0	184730.1	0.0	1384549.5	173659.41
CLOSED_MONTHS_BALANCE_SIZE_SUM	0.0	0.0	(Application) 	0.0	1291.0	36.55	0.0	650.0	27.32
CLOSED_MONTHS_BALANCE_MAX_MAX	0.0	0.0	(Application) 	-85.0	0.0	-0.97	-63.0	0.0	-0.88
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.2	0.0	0.0	0.0	0.0
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN	0.0	0.0	(Application) 	-3342.78	1123355.25	1930.41	-2320.83	623929.5	3317.69
CLOSED_CREDIT_DAY_OVERDUE_MEAN	0.0	0.0	(Application) 	0.0	283.83	0.02	0.0	0.0	0.0
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN	0.0	0.0	(Application) 	0.0	2307564.0	2128.72	0.0	1309014.0	4208.35
OCCUPATION_TYPE_IT staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.0	0.0	1.0	0.0
OCCUPATION_TYPE_High skill tech staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.04	0.0	1.0	0.04
OCCUPATION_TYPE_HR staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.0	0.0	1.0	0.0
CLOSED_AMT_CREDIT_SUM_DEBT_MAX	0.0	0.0	(Application) 	-571.41	7834707.0	6693.69	0.0	1198611.0	7410.11
CLOSED_AMT_CREDIT_SUM_DEBT_SUM	0.0	0.0	(Application) 	-20056.68	8245746.0	6991.86	-6183.63	1198611.0	7813.07
CLOSED_MONTHS_BALANCE_MIN_MIN	0.0	0.0	(Application) 	-96.0	0.0	-16.0	-96.0	0.0	-13.74
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN	0.0	0.0	(Application) 	0.0	13023.0	0.96	0.0	0.0	0.0
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN	0.0	0.0	(Application) 	0.0	500071.41	767.42	-192.22	112521.08	543.22
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM	0.0	0.0	(Application) 	0.0	1866664.84	3251.75	-1153.3	415828.58	2211.36
CLOSED_AMT_ANNUITY_MAX	0.0	0.0	(Application) 	0.0	54562657.5	10728.24	0.0	255145.5	3617.45
CLOSED_AMT_ANNUITY_MEAN	0.0	0.0	(Application) 	0.0	54562657.5	7663.38	0.0	76500.0	1941.58
CLOSED_CNT_CREDIT_PROLONG_SUM	0.0	0.0	(Application) 	0.0	4.0	0.01	0.0	1.0	0.01
NAME_FAMILY_STATUS_Single / not married	0.0	0.0	(Application) Family status of the client	0.0	1.0	0.14	0.0	1.0	0.18
NAME_FAMILY_STATUS_Separated	0.0	0.0	(Application) Family status of the client	0.0	1.0	0.06	0.0	1.0	0.07
NAME_FAMILY_STATUS_Civil marriage	0.0	0.0	(Application) Family status of the client	0.0	1.0	0.09	0.0	1.0	0.11
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.0	0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN	0.0	0.0	(Previous Application) MEAN, Flag if it was last application for the previous contract. Sometimes by mistake of client or our clerk there could be more applications for one single contract	0.0	1.0	0.95	0.0	1.0	0.96
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Flag if it was last application for the previous contract. Sometimes by mistake of client or our clerk there could be more applications for one single contract	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.14	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.33	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.14	0.0	0.0	0.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.11	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.07	0.0
PREV_RATE_DOWN_PAYMENT_MIN	0.0	0.0	(Previous Application) MIN, Down payment rate normalized on previous credit	0.0	0.85	0.04	0.0	0.6	0.04
PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.67	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	1.0	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.14	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	1.0	0.0	0.0	0.33	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.5	0.0	0.0	0.25	0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN	0.0	0.0	(Previous Application) MEAN, Purpose of the cash loan	0.0	0.5	0.0	0.0	0.0	0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN	0.0	0.0	(Previous Application) MEAN, Flag if it was last application for the previous contract. Sometimes by mistake of client or our clerk there could be more applications for one single contract	0.0	0.62	0.0	0.0	0.67	0.0
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN	0.0	0.0	(Previous Application) MEAN, On which day of the week did the client apply for the loan	0.0	0.0	0.0	0.0	0.0	0.0
NAME_TYPE_SUITE_Unaccompanied	0.0	0.0	(Application) Who was accompanying client when he was applying for the loan	0.0	1.0	0.81	0.0	1.0	0.82
NAME_INCOME_TYPE_Businessman	0.0	0.0	(Application) Clients income type (businessman, working, maternity leave,ï¿½)	0.0	0.0	0.0	0.0	0.0	0.0
NAME_INCOME_TYPE_Commercial associate	0.0	0.0	(Application) Clients income type (businessman, working, maternity leave,ï¿½)	0.0	1.0	0.23	0.0	1.0	0.22
NAME_INCOME_TYPE_Pensioner	0.0	0.0	(Application) Clients income type (businessman, working, maternity leave,ï¿½)	0.0	1.0	0.18	0.0	1.0	0.12
PREV_NAME_CONTRACT_TYPE_nan_MEAN	0.0	0.0	(Previous Application) MEAN, Identification if loan is cash or revolving	0.0	0.0	0.0	0.0	0.0	0.0
PREV_NAME_CONTRACT_TYPE_XNA_MEAN	0.0	0.0	(Previous Application) MEAN, Identification if loan is cash or revolving	0.0	0.5	0.0	0.0	0.17	0.0
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN	0.0	0.0	(Previous Application) MEAN, Identification if loan is cash or revolving	0.0	1.0	0.09	0.0	1.0	0.1
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN	0.0	0.0	(Previous Application) MEAN, Identification if loan is cash or revolving	0.0	1.0	0.56	0.0	1.0	0.53
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN	0.0	0.0	(Previous Application) MEAN, Identification if loan is cash or revolving	0.0	1.0	0.3	0.0	1.0	0.32
NAME_INCOME_TYPE_State servant	0.0	0.0	(Application) Clients income type (businessman, working, maternity leave,ï¿½)	0.0	1.0	0.07	0.0	1.0	0.05
NAME_INCOME_TYPE_Student	0.0	0.0	(Application) Clients income type (businessman, working, maternity leave,ï¿½)	0.0	1.0	0.0	0.0	0.0	0.0
NAME_INCOME_TYPE_Unemployed	0.0	0.0	(Application) Clients income type (businessman, working, maternity leave,ï¿½)	0.0	1.0	0.0	0.0	0.0	0.0
NAME_EDUCATION_TYPE_Academic degree	0.0	0.0	(Application) Level of highest education the client achieved	0.0	1.0	0.0	0.0	0.0	0.0
NAME_EDUCATION_TYPE_Incomplete higher	0.0	0.0	(Application) Level of highest education the client achieved	0.0	1.0	0.03	0.0	1.0	0.05
NAME_EDUCATION_TYPE_Lower secondary	0.0	0.0	(Application) Level of highest education the client achieved	0.0	1.0	0.01	0.0	1.0	0.02
CC_COUNT	0.0	0.0	(Credit Card Balance) 	0.0	112.0	10.48	0.0	104.0	9.63
